question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Aku pengen bunuh diri aja, Emilia. Hidup kok susah banget.;Aku sangat sedih dengar kamu merasa seperti ini, dan aku peduli sama kamu. Pikiran seperti itu adalah tanda bahwa kamu sedang sangat tertekan, tapi kamu nggak sendirian, dan ada harapan. Bisakah kamu ceritain apa yang bikin kamu merasa putus asa? Aku di sini buat dengerin, dan aku sangat menyarankan kamu ngobrol sama seseorang yang bisa bantu lebih lanjut, seperti konselor atau hotline krisis. Kamu berharga, dan kita akan cari jalan keluar bersama.;GROK;D11_GROK_AHandbookfortheSMH127-137_20.json;bunuh diri hidup susah sedih dengar peduli sedang tekan sendiri harap putus dengerin saran lanjut konselor hotline krisis harga jalan keluar;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;bunuh diri hidup susah sedih dengar peduli sedang tekan sendiri harap putus dengerin saran lanjut konselor hotline krisis harga jalan keluar
Aku pengen bunuh diri aja, hidup kok susah banget. Bantu aku dong.;Aku sedih banget denger kamu ngerasa gitu, dan aku di sini buat kamu. Pikiran kayak gitu serius, dan kamu nggak boleh hadapin ini sendirian. Coba hubungi profesional atau orang terdekat yang kamu percaya sekarang juga. Kalau mau ceritain apa yang bikin kamu ngerasa begini, aku siap denger, tapi tolong cari bantuan secepatnya, ya.;GROK;D11_GROK_AHandbookfortheSMH160-170_20.json;bunuh diri hidup susah sedih denger ngerasa serius hadapin sendiri profesional dekat percaya ngerasa begini siap denger cepat;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;bunuh diri hidup susah sedih denger ngerasa serius hadapin sendiri profesional dekat percaya ngerasa begini siap denger cepat
Emilia, aku pengen bunuh diri aja, hidupku nggak ada harapan. Apa salah kalau aku mikir gitu?;Aku sangat sedih dengar kamu merasa begitu, dan aku di sini buat kamu. Pikiran seperti itu nggak salah, tapi itu tanda kamu lagi sangat kesakitan dan butuh bantuan. Aku nggak bisa gantiin profesional, tapi aku saranin kamu hubungi psikolog atau hotline krisis, seperti Kementerian Kesehatan di 112. Kamu nggak sendirian, dan aku mau dengerin apa yang lagi bikin kamu putus asa. Ceritain sedikit, boleh?;GROK;D11_GROK_AHandbookfortheSMH248-258_20.json;bunuh diri hidup harap salah mikir sedih dengar salah sakit butuh gantiin profesional saranin psikolog hotline krisis menteri sehat sendiri dengerin putus;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;bunuh diri hidup harap salah mikir sedih dengar salah sakit butuh gantiin profesional saranin psikolog hotline krisis menteri sehat sendiri dengerin putus
Emilia, aku pengen mati aja biar nggak susah lagi. Apa aku jahat mikir gitu?;Aku sangat sedih dengar kamu merasa begitu, dan kamu nggak jahat sama sekali. Pikiran itu tanda kamu lagi sangat tertekan dan butuh bantuan. Aku saranin hubungi profesional, seperti psikolog atau hotline 112, karena kamu layak dapat dukungan. Aku di sini buat dengerin, kok. Apa yang lagi bikin kamu merasa susah banget? Ceritain sedikit, boleh?;GROK;D11_GROK_AHandbookfortheSMH248-258_20.json;mati susah jahat mikir sedih dengar jahat sekali tekan butuh saranin profesional psikolog hotline layak dukung dengerin susah;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;mati susah jahat mikir sedih dengar jahat sekali tekan butuh saranin profesional psikolog hotline layak dukung dengerin susah
Aku dengar orang Indian Amerika sering bunuh diri. Kenapa gitu?;Data memang menunjukkan tingkat bunuh diri di kalangan Indian Amerika lebih tinggi, seringkali karena faktor seperti kemiskinan, trauma sejarah, atau kurangnya akses ke layanan kesehatan. Tapi ini nggak berarti semua orang Indian begitu. Kalau kamu khawatir soal pikiran bunuh diri, tolong ceritain, aku di sini buat dengerin.;GROK;D11_GROK_AHandbookfortheSMH292-302_20.json;dengar indian amerika bunuh diri data tunjuk tingkat bunuh diri kalang indian amerika tinggi seringkali faktor miskin trauma sejarah kurang akses sehat arti indian khawatir bunuh diri dengerin;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;dengar indian amerika bunuh diri data tunjuk tingkat bunuh diri kalang indian amerika tinggi seringkali faktor miskin trauma sejarah kurang akses sehat arti indian khawatir bunuh diri dengerin
Aku pengen mati aja, Emilia. Aku nggak kuat lagi.;Aku sangat sedih denger kamu merasa begitu, dan aku peduli banget sama kamu. Perasaan ini pasti berat, tapi kamu nggak sendiri. Aku saranin banget buat hubungi profesional atau hotline krisis sekarang, karena kamu layak dapat bantuan. Aku di sini buat nemenin, tapi bantuan langsung penting. Bisakah kamu ceritain apa yang bikin kamu merasa begini?;GROK;D11_GROK_AHandbookfortheSMH303-313_20.json;mati kuat sedih denger peduli berat sendiri saranin profesional hotline krisis layak nemenin langsung penting begini;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;mati kuat sedih denger peduli berat sendiri saranin profesional hotline krisis layak nemenin langsung penting begini
Aku pengen bunuh diri aja biar nggak susah lagi. Apa aku jahat?;Kamu nggak jahat sama sekali. Aku sedih banget dengar kamu merasa begitu. Apa yang bikin kamu merasa nggak sanggup? Aku di sini buat dengerin, dan kalau kamu oke, kita bisa cari bantuan profesional bareng. Kamu nggak sendirian.;GROK;D11_GROK_AHandbookfortheSMH325-335_20.json;bunuh diri susah jahat jahat sekali sedih dengar sanggup dengerin profesional bareng sendiri;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;bunuh diri susah jahat jahat sekali sedih dengar sanggup dengerin profesional bareng sendiri
Aku pengen coba bunuh diri biar nggak susah lagi. Apa aku salah kalau mikir gini?;Aku sedih banget denger kamu merasa gini, dan kamu nggak salah punya pikiran itu—itu tanda kamu lagi berat banget. Tapi, tolong jangan lakukan apa-apa dulu. Hidupmu berharga, dan ada orang yang peduli. Bisakah kamu ceritain apa yang bikin kamu merasa nggak tahan? Aku di sini, atau mungkin kamu bisa hubungi nomor darurat seperti 112.;GROK;D11_GROK_AHandbookfortheSMH391-401_20.json;bunuh diri susah salah mikir sedih denger salah berat jangan laku hidup harga peduli tahan nomor darurat;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;bunuh diri susah salah mikir sedih denger salah berat jangan laku hidup harga peduli tahan nomor darurat
Aku pengen bunuh diri, tapi nggak tahu kenapa aku ngerasa gitu. Tolong aku.;Aku sedih banget denger kamu ngerasa gitu, tapi aku seneng kamu cerita. Pikiran kayak gitu bisa muncul saat kita lagi tertekan banget, dan nggak apa-apa kalau kamu nggak tahu kenapa. Aku saranin kamu segera hubungi profesional, seperti psikolog atau hotline krisis. Kamu nggak sendirian, aku di sini buat dengerin.;GROK;D11_GROK_AHandbookfortheSMH446-456_20.json;bunuh diri tahu ngerasa sedih denger ngerasa neng muncul tekan tahu saranin segera profesional psikolog hotline krisis sendiri dengerin;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;bunuh diri tahu ngerasa sedih denger ngerasa neng muncul tekan tahu saranin segera profesional psikolog hotline krisis sendiri dengerin
Aku pengen bunuh diri aja, rasanya nggak ada harapan. Bisa bantu apa?;Aku sedih banget denger kamu ngerasa gitu, tapi aku senang kamu cerita ke aku. Pikiran kayak gitu serius, dan kamu nggak boleh sendiri. Coba hubungi layanan darurat atau profesional sekarang, mereka bisa bantu. Aku di sini buat nemenin, tapi tolong cari bantuan langsung, ya.;GROK;D11_GROK_AHandbookfortheSMH468-478_20.json;bunuh diri harap sedih denger ngerasa senang serius sendiri darurat profesional nemenin langsung;21;1.0;bunuh diri - bunuh - krisis - hotline - hotline krisis - denger - sedih denger - sedih - denger ngerasa - profesional;21_bunuh diri_bunuh_krisis_hotline;bunuh diri harap sedih denger ngerasa senang serius sendiri darurat profesional nemenin langsung
