question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Kenapa ditolak rasanya seperti dunia runtuh? Apa ini normal?;Sangat normal kalau kamu merasa begitu. Otak kita memang dirancang untuk bereaksi kuat terhadap penolakan, karena dulu itu bisa berarti kehilangan sesuatu yang penting untuk bertahan hidup. Sekarang, coba ingat bahwa penolakan ini tidak mendefinisikan nilai dirimu. Lakukan sesuatu yang menenangkan, seperti jalan-jalan atau dengar musik. Kalau bisa, ceritakan perasaanmu ke seseorang yang kamu percaya—itu bisa bikin bebanmu lebih ringan.;GROK;A1_GROK_EmotionalFirstAid1-22_41.json;tolak runtuh otak rancang reaksi kuat hadap tolak arti hilang penting tahan hidup ingat tolak definisi nilai diri laku tenang jalan jalan dengar musik percaya beban ringan;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;tolak runtuh otak rancang reaksi kuat hadap tolak arti hilang penting tahan hidup ingat tolak definisi nilai diri laku tenang jalan jalan dengar musik percaya beban ringan
Aku susah banget ngatur emosi, gampang marah. Apa yang bisa aku coba biar lebih tenang?;Gampang marah bisa bikin capek, ya. Coba pas mau marah, tarik napas dalam 10 kali, lalu tanya: ‘Apa yang bikin aku kesal?’ Tulis tiga hal yang bikin kamu tenang, seperti musik atau jalan kaki. Buat kebiasaan kecil, seperti hitung sampai lima sebelum ngomong pas emosi. Ngobrol sama temen yang kalem juga bisa bantu. Yuk, coba hitung napas pas kesal besok.;GROK;A1_GROK_FilosofiTeras150-157_26.json;susah ngatur emosi gampang marah tenang gampang marah capek marah kesal tenang musik jalan kaki kecil hitung lima ngomong emosi temen kalem hitung kesal;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;susah ngatur emosi gampang marah tenang gampang marah capek marah kesal tenang musik jalan kaki kecil hitung lima ngomong emosi temen kalem hitung kesal
Aku merasa sering ‘ngidam’ kenyamanan, normal nggak sih?;Itu sangat normal, kok! Melanie Klein bilang bahwa sejak bayi, kita punya dorongan untuk mencari kenyamanan, seperti saat kita lapar atau butuh pelukan. Coba cari cara sederhana untuk menenangkan diri, seperti mendengarkan musik favorit atau minum teh hangat. Itu bisa membantu memenuhi kebutuhan kenyamananmu.;GROK;A1_GROK_PsikologiKepribadian147-173_52.json;ngidam nyaman melanie klein sejak dorong nyaman lapar butuh peluk sederhana tenang diri dengar musik favorit hangat penuh butuh nyaman;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;ngidam nyaman melanie klein sejak dorong nyaman lapar butuh peluk sederhana tenang diri dengar musik favorit hangat penuh butuh nyaman
Aku kesal banget gara-gara antrean panjang di kasir. Gimana caranya biar nggak emosi?;Antrean panjang emang bikin bete. Tapi coba tanya: layak nggak sih ini bikin moodku rusak? Fakta cuma antrean, bukan akhir dunia. Putar lagu favorit di earphone atau amatin orang sekitar buat hiburan. Tulis tiga hal kecil yang bikin kamu senyum hari ini, seperti kopi enak tadi. Alihkan energi ke hal yang bikin happy. Coba dengar satu lagu santai pas antre besok.;GROK;A2_GROK_FilosofiTeras159-182_60.json;kesal gara gara antre panjang kasir emosi antre panjang emang bete layak moodku rusak fakta antre bukan akhir putar favorit earphone amatin hibur kecil senyum kopi enak tadi energi happy dengar santai antre;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;kesal gara gara antre panjang kasir emosi antre panjang emang bete layak moodku rusak fakta antre bukan akhir putar favorit earphone amatin hibur kecil senyum kopi enak tadi energi happy dengar santai antre
Aku suka ngeluh kalau macet, bikin stres sendiri. Apa yang bisa aku coba biar nggak gitu?;Macet bisa bikin pengen ngeluh, tapi coba tantang diri buat nggak ngomel. Pas macet, tarik napas dalam, lalu tanya: ‘Apa gunanya ngeluh? Macetnya ilang nggak?’ Fokus ke apa yang bisa kamu nikmati, seperti podcast atau nyanyi. Tulis tiga hal yang bikin kamu bersyukur, seperti sampai tujuan dengan selamat. Coba buat hari ini ‘no complaint day’ di jalan. Yuk, siapin playlist seru buat besok.;GROK;A2_GROK_FilosofiTeras159-182_60.json;ngeluh macet stres sendiri macet ngeluh tantang diri ngomel macet ngeluh macet ilang nikmat podcast syukur tuju selamat complaint jalan siapin playlist seru;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;ngeluh macet stres sendiri macet ngeluh tantang diri ngomel macet ngeluh macet ilang nikmat podcast syukur tuju selamat complaint jalan siapin playlist seru
Aku suka ngeluh kalau antre di bank, bikin capek. Apa yang bisa aku coba biar nggak gitu?;Antre di bank bisa bikin pengen ngomel, tapi coba tantang diri buat stop ngeluh. Pas mau ngeluh, tarik napas dalam, lalu tanya: ‘Ngeluh bikin antrean cepet nggak?’ Fokus ke apa yang bisa kamu nikmati, seperti denger podcast atau amatin orang. Tulis tiga hal yang bikin kamu bersyukur, seperti urusan selesai. Coba buat ‘no complaint’ saat antre besok. Yuk, siapin podcast seru.;GROK;A2_GROK_FilosofiTeras159-182_60.json;ngeluh antre bank capek antre bank ngomel tantang diri stop ngeluh ngeluh ngeluh antre cepet nikmat denger podcast amatin syukur urus complaint antre siapin podcast seru;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;ngeluh antre bank capek antre bank ngomel tantang diri stop ngeluh ngeluh ngeluh antre cepet nikmat denger podcast amatin syukur urus complaint antre siapin podcast seru
Aku suka ngeluh kalau cuaca panas, bikin stres sendiri. Apa yang bisa aku coba?;Cuaca panas bisa bikin pengen ngeluh, tapi coba tantang diri buat stop ngomel. Pas mau ngeluh, tarik napas dalam, lalu tanya: ‘Ngeluh bikin udara dingin nggak?’ Fokus ke apa yang bisa kamu nikmati, seperti minum es atau denger musik. Tulis tiga hal yang bikin kamu bersyukur, seperti kesehatan. Coba buat ‘no complaint’ saat panas besok. Yuk, siapin minuman dingin.;GROK;A2_GROK_FilosofiTeras159-182_60.json;ngeluh cuaca panas stres sendiri cuaca panas ngeluh tantang diri stop ngomel ngeluh ngeluh udara dingin nikmat denger musik syukur sehat complaint panas siapin dingin;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;ngeluh cuaca panas stres sendiri cuaca panas ngeluh tantang diri stop ngomel ngeluh ngeluh udara dingin nikmat denger musik syukur sehat complaint panas siapin dingin
Aku kesal gara-gara antrean dokter lama. Gimana caranya biar nggak bete lama?;Antrean dokter lama emang bikin jengkel, tapi tanya: layak nggak sih ini bikin hariku rusak? Fakta cuma antrean, bukan bencana. Bawa buku atau denger podcast biar santai. Tulis tiga hal yang bikin kamu senyum hari ini, seperti kesehatan. Alihkan energi ke hal seru, seperti ngobrol sama orang di antrean. Coba bawa satu buku buat antre besok.;GROK;A2_GROK_FilosofiTeras159-182_60.json;kesal gara gara antre dokter lama bete lama antre dokter lama emang jengkel layak rusak fakta antre bukan bencana bawa buku denger podcast santai senyum sehat energi seru antre bawa buku antre;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;kesal gara gara antre dokter lama bete lama antre dokter lama emang jengkel layak rusak fakta antre bukan bencana bawa buku denger podcast santai senyum sehat energi seru antre bawa buku antre
Aku kesal gara-gara antrean panjang di dokter mata. Gimana caranya biar nggak bete lama?;Antrean panjang emang bikin jengkel, tapi tanya: layak nggak sih ini bikin hariku rusak? Fakta cuma antrean, bukan bencana. Bawa buku atau denger podcast biar santai. Tulis tiga hal yang bikin kamu senyum hari ini, seperti kesehatan. Alihkan energi ke hal seru, seperti ngobrol sama orang di antrean. Coba bawa satu buku buat antre besok.;GROK;A2_GROK_FilosofiTeras159-182_60.json;kesal gara gara antre panjang dokter mata bete lama antre panjang emang jengkel layak rusak fakta antre bukan bencana bawa buku denger podcast santai senyum sehat energi seru antre bawa buku antre;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;kesal gara gara antre panjang dokter mata bete lama antre panjang emang jengkel layak rusak fakta antre bukan bencana bawa buku denger podcast santai senyum sehat energi seru antre bawa buku antre
Aku kesal gara-gara antrean panjang di ATM. Gimana caranya biar nggak bete lama?;Antrean ATM lama emang bikin jengkel, tapi tanya: layak nggak sih ini bikin hariku rusak? Fakta cuma antrean, bukan bencana. Bawa buku atau denger podcast biar santai. Tulis tiga hal yang bikin kamu senyum hari ini, seperti cuaca cerah. Alihkan energi ke hal seru, seperti ngobrol sama orang di antrean. Coba bawa satu buku buat antre besok.;GROK;A2_GROK_FilosofiTeras159-182_60.json;kesal gara gara antre panjang bete lama antre lama emang jengkel layak rusak fakta antre bukan bencana bawa buku denger podcast santai senyum cuaca cerah energi seru antre bawa buku antre;2;1.0;jalan - hidup - kecil - musik - diri - sendiri - ngerasa - capek - dengar - stres;2_musik_jalan_dengar musik_energi;kesal gara gara antre panjang bete lama antre lama emang jengkel layak rusak fakta antre bukan bencana bawa buku denger podcast santai senyum cuaca cerah energi seru antre bawa buku antre
