question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Emilia, aku pengen minum alkohol biar lupa masalah. Apa itu salah?;Aku paham kamu lagi cari cara buat menghilangkan beban, tapi minum alkohol buat lupa masalah biasanya cuma bikin lega sesaat, dan bisa bikin masalah baru. Itu tanda kamu sedang sangat tertekan, dan aku peduli sama kamu. Coba ceritain apa yang lagi bikin kamu pengen lari dari masalah. Kita bisa cari cara lain yang lebih sehat, seperti ngobrol atau melakukan aktivitas yang bikin kamu rileks. Aku di sini buat bantu.;GROK;D11_GROK_AHandbookfortheSMH127-137_20.json;alkohol lupa salah paham hilang beban alkohol lupa lega sedang tekan peduli lari sehat laku aktivitas rileks;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;alkohol lupa salah paham hilang beban alkohol lupa lega sedang tekan peduli lari sehat laku aktivitas rileks
Aku pengen minum alkohol biar rileks, itu oke nggak?;Aku paham kamu pengen rileks, tapi alkohol sebenarnya bukan solusi yang baik, apalagi kalau jadi kebiasaan. Bisa bikin masalah baru, seperti ketergantungan atau gangguan kesehatan. Coba cara lain, seperti olahraga ringan atau ngobrol sama temen. Kalau merasa butuh bantuan lebih, profesional bisa kasih saran yang lebih aman.;GROK;D11_GROK_AHandbookfortheSMH281-291_20.json;alkohol rileks paham rileks alkohol bukan solusi ganggu sehat olahraga ringan temen butuh profesional saran;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;alkohol rileks paham rileks alkohol bukan solusi ganggu sehat olahraga ringan temen butuh profesional saran
Aku merasa depresi, dan aku pengen coba alkohol biar rileks. Apa ini oke?;Aku ngerti kamu lagi cari cara buat ngatasin depresi, tapi alkohol bukan solusi yang aman. Justru bisa bikin perasaanmu tambah berat atau bikin masalah baru. Coba cari cara lain, seperti denger musik, olahraga ringan, atau ngobrol sama temen. Kalau depresimu terasa berat, bicara sama profesional jauh lebih baik. Aku di sini untuk dukung kamu.;GROK;D11_GROK_AHandbookfortheSMH369-379_20.json;depresi alkohol rileks ngatasin depresi alkohol bukan solusi justru tambah berat denger musik olahraga ringan temen depresi berat bicara profesional jauh dukung;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;depresi alkohol rileks ngatasin depresi alkohol bukan solusi justru tambah berat denger musik olahraga ringan temen depresi berat bicara profesional jauh dukung
Aku pengen ngelupain trauma aku dengan minum alkohol. Itu oke nggak?;Aku ngerti kamu pengen lari dari rasa sakit, tapi alkohol biasanya cuma bikin perasaan buruk tambah numpuk di kemudian hari. Coba cari cara lain yang lebih sehat, seperti jalan-jalan atau cerita ke aku. Kalau kamu merasa stuck, mungkin kita bisa pikirkan bantuan profesional bareng.;GROK;D11_GROK_AHandbookfortheSMH424-434_20.json;ngelupain trauma alkohol lari sakit alkohol tambah numpuk kemudian sehat jalan jalan stuck profesional bareng;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;ngelupain trauma alkohol lari sakit alkohol tambah numpuk kemudian sehat jalan jalan stuck profesional bareng
Aku suka minum alkohol biar rileks, apa itu artinya aku punya masalah mental?;Minum alkohol untuk rileks nggak langsung berarti kamu punya masalah mental, tapi kalau kamu merasa harus minum supaya bisa tenang atau kalau itu mulai ganggu hidupmu—misalnya bikin masalah sama keluarga atau kerja—itu bisa jadi tanda buat lebih waspada. Coba pikir, apa kamu merasa minum itu udah jadi kebutuhan? Mungkin kita bisa cari cara lain buat rileks bareng.;GROK;D11_GROK_AHandbookfortheSMH50-60_20.json;alkohol rileks arti mental alkohol rileks langsung arti mental tenang ganggu hidup keluarga kerja waspada udah butuh rileks bareng;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;alkohol rileks arti mental alkohol rileks langsung arti mental tenang ganggu hidup keluarga kerja waspada udah butuh rileks bareng
Aku suka minum alkohol biar tenang. Apa salahnya sih?;Aku mengerti kamu mencari cara untuk merasa lebih tenang, tapi alkohol bisa bikin masalah kesehatan mental makin rumit, lho. Penelitian bilang penggunaan alkohol sering bikin gejala seperti depresi atau kecemasan tambah parah. Coba cari alternatif yang lebih sehat, seperti meditasi atau jalan-jalan. Kalau susah berhenti, ngobrol sama profesional mungkin bisa bantu temukan solusi yang lebih aman.;GROK;D11_GROK_AHandbookfortheSMH501-511_20.json;alkohol tenang salah erti tenang alkohol sehat mental makin rumit alkohol gejala depresi cemas tambah parah alternatif sehat meditasi jalan jalan susah henti profesional solusi;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;alkohol tenang salah erti tenang alkohol sehat mental makin rumit alkohol gejala depresi cemas tambah parah alternatif sehat meditasi jalan jalan susah henti profesional solusi
Aku suka minum alkohol buat tenangin pikiranku yang kacau. Apa salahnya sih?;Aku ngerti kamu coba cari cara buat merasa lebih baik, tapi alkohol bisa bikin masalah mentalmu tambah rumit, lho. Itu cuma kasih efek tenang sementara, tapi lama-lama bisa bikin gejala tambah parah atau malah ketergantungan. Coba cari cara lain yang lebih sehat, seperti ngobrol sama temen dekat atau coba teknik relaksasi. Kalau mau, kita bisa cari tahu bareng soal teknik yang cocok buatmu.;GROK;D11_GROK_AHandbookfortheSMH512-522_20.json;alkohol tenangin kacau salah alkohol mental tambah rumit efek tenang lama lama gejala tambah parah malah sehat temen dekat teknik relaksasi tahu bareng teknik cocok;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;alkohol tenangin kacau salah alkohol mental tambah rumit efek tenang lama lama gejala tambah parah malah sehat temen dekat teknik relaksasi tahu bareng teknik cocok
Aku pengen ngelupain semua masalahku dengan minum alkohol, itu oke nggak?;Aku ngerti kalau kamu lagi nyari cara buat ngatasin rasa berat itu, tapi minum alkohol biasanya cuma bikin masalah tambah rumit, apalagi buat kesehatan mental. Mungkin kita bisa cari cara lain yang lebih sehat, kayak ngobrol sama seseorang atau coba aktivitas yang bikin rileks? Aku di sini buat bantu, kok.;GROK;D11_GROK_AHandbookfortheSMH523-533_20.json;ngelupain alkohol nyari ngatasin berat alkohol tambah rumit sehat mental sehat aktivitas rileks;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;ngelupain alkohol nyari ngatasin berat alkohol tambah rumit sehat mental sehat aktivitas rileks
Aku pengen ngelupain masalahku dengan minum alkohol, menurutmu ini oke nggak?;Aku ngerti kalau kamu lagi nyari cara buat ngatasin rasa sakit, tapi minum alkohol buat ngelupain masalah biasanya cuma bikin keadaan tambah rumit. Itu nggak bener-bener selesain apa-apa, dan bisa bikin kamu merasa lebih buruk nantinya. Mungkin kamu bisa coba ngomong sama seseorang yang bisa dengerin, atau cari aktivitas yang bikin kamu rileks tanpa nyakitin diri. Apa kamu mau ceritain apa yang lagi bikin kamu pengen lari dari masalah?;GROK;D11_GROK_AHandbookfortheSMH545-555_20.json;ngelupain alkohol turut nyari ngatasin sakit alkohol ngelupain tambah rumit selesain ngomong dengerin aktivitas rileks nyakitin diri lari;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;ngelupain alkohol turut nyari ngatasin sakit alkohol ngelupain tambah rumit selesain ngomong dengerin aktivitas rileks nyakitin diri lari
Aku pengen ngelupain semua masalahku pake alkohol. Itu oke nggak?;Aku ngerti kamu pengen lari dari masalah, tapi alkohol cuma bikin lega sesaat dan bisa bikin masalah tambah rumit. Coba kita cari cara lain buat ngatasin perasaanmu, kayak ngobrol, olahraga, atau meditasi. Apa yang lagi bikin kamu pengen lupa? Ceritain ke aku.;GROK;D11_GROK_AHandbookfortheSMH589-599_20.json;ngelupain pake alkohol lari alkohol lega tambah rumit ngatasin olahraga meditasi lupa;8;1.0;alkohol - rileks - henti - stres - alkohol rileks - jalan - tambah - aktivitas - sehat - ngatasin;8_alkohol_rileks_henti_stres;ngelupain pake alkohol lari alkohol lega tambah rumit ngatasin olahraga meditasi lupa
