question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Saya susah peduli sama penderitaan orang yang jauh atau beda dari saya. Bagaimana cara lebih peka?;Hai, aku tahu, kadang penderitaan orang jauh terasa seperti cerita di buku, nggak nyata, ya? Coba latih kepedulian dengan langkah kecil: baca berita tentang isu global, lalu tanya, ‘Kalau aku di posisi mereka, apa yang aku rasain?’ Atau, ikut donasi untuk bencana di daerah lain, sekecil apa pun. Ini bikin hati kamu lebih terhubung. Apa yang lagi bikin kamu susah peduli? Ceritain, biar kita bantu hati kamu lebih peka!;GROK;A3_GROK_FilosofiTeras291-303_25.json;susah peduli derita jauh peka tahu derita jauh buku nyata peduli kecil baca berita global posisi rasain donasi bencana daerah kecil hati susah peduli hati peka;20;0.2150264399347515;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;20_trauma_ptsd_ngalamin_trauma takut;susah peduli derita jauh peka tahu derita jauh buku nyata peduli kecil baca berita global posisi rasain donasi bencana daerah kecil hati susah peduli hati peka
Emilia, apa sih yang bikin orang bisa punya gangguan kepribadian ganda?;Gangguan kepribadian ganda sering dikaitkan dengan trauma berat, seperti pelecehan di masa kecil, yang bikin seseorang menciptakan ‘personality’ lain sebagai pelindung. Secara biologis, ini mungkin melibatkan cara otak mengelola stres. Tapi, ini kompleks dan perlu penanganan profesional. Apa yang bikin kamu penasaran sama ini?;GROK;D11_GROK_AHandbookfortheSMH105-115_20.json;ganggu pribadi ganda ganggu pribadi ganda kait trauma berat leceh masa kecil cipta personality lindung biologis libat otak kelola stres kompleks perlu tangan profesional penasaran;20;0.3005733114534273;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;-1_diri_takut_sendiri_kecil;ganggu pribadi ganda ganggu pribadi ganda kait trauma berat leceh masa kecil cipta personality lindung biologis libat otak kelola stres kompleks perlu tangan profesional penasaran
Aku pengen ngelupain trauma masa kecilku. Apa itu mungkin, Emilia?;Trauma masa kecil memang berat, dan secara biologis, itu bisa memengaruhi cara otak memproses emosi. ‘Melupakannya’ mungkin sulit, tapi kamu bisa belajar mengelolanya dengan bantuan profesional, seperti terapi. Aku nggak bisa bantu langsung, tapi aku di sini buat dengerin kalau kamu mau cerita. Apa yang lagi kamu pikirin soal trauma ini?;GROK;D11_GROK_AHandbookfortheSMH105-115_20.json;ngelupain trauma masa kecil trauma masa kecil berat biologis pengaruh otak proses emosi lupa sulit kelola profesional terapi langsung dengerin pikirin trauma;20;0.310002118612232;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;-1_diri_takut_sendiri_kecil;ngelupain trauma masa kecil trauma masa kecil berat biologis pengaruh otak proses emosi lupa sulit kelola profesional terapi langsung dengerin pikirin trauma
Kadang aku takut banget tanpa alasan jelas. Ini kenapa ya?;Rasa takut tiba-tiba itu bisa jadi tanda kecemasan, mungkin dipicu oleh stres atau lingkungan sekitar. Di beberapa budaya, gejala kayak gini dikenal sebagai gangguan kecemasan akut. Penting buat tahu pemicunya. Apa ada situasi tertentu yang bikin kamu takut? Aku di sini buat dengerin, lho.;GROK;D11_GROK_AHandbookfortheSMH160-170_20.json;takut alas jelas takut cemas picu stres beberapa gejala kenal ganggu cemas akut penting tahu picu situasi takut dengerin;20;0.2419627553677175;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;-1_diri_takut_sendiri_kecil;takut alas jelas takut cemas picu stres beberapa gejala kenal ganggu cemas akut penting tahu picu situasi takut dengerin
Aku takut banget kalau pikiranku bikin aku gila. Ini normal nggak sih?;Takut kehilangan kendali atas pikiran itu wajar, terutama kalau kamu lagi stres atau cemas. Tapi kalau ketakutan ini terus-menerus, bisa jadi tanda kamu butuh dukungan lebih. Pikiran nggak bikin orang ‘gila’ begitu aja, kok. Apa yang bikin kamu takut sama pikiranmu? Ceritain, aku di sini buat bantu.;GROK;D11_GROK_AHandbookfortheSMH160-170_20.json;takut gila takut hilang kendali utama stres cemas takut terus terus butuh dukung gila takut;20;0.2426060161624846;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;-1_diri_takut_sendiri_kecil;takut gila takut hilang kendali utama stres cemas takut terus terus butuh dukung gila takut
Aku pernah ngalamin kejadian buruk banget, sampai sekarang masih kepikiran. Itu trauma ya?;Kedengerannya iya, itu bisa disebut trauma, terutama kalau kejadian itu sangat berat dan masih memengaruhi kamu. Trauma bisa dari kejadian besar atau situasi berulang yang bikin takut. Kalau nyaman, boleh ceritain sedikit? Atau kita bisa cari cara buat bikin kamu merasa lebih tenang.;GROK;D11_GROK_AHandbookfortheSMH204-214_20.json;ngalamin trauma kedengerannya sebut trauma utama berat pengaruh trauma situasi ulang takut nyaman tenang;20;1.0;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;20_trauma_ptsd_ngalamin_trauma takut;ngalamin trauma kedengerannya sebut trauma utama berat pengaruh trauma situasi ulang takut nyaman tenang
Aku pernah kehilangan orang yang aku sayang, dan itu masih bikin aku sedih. Apa itu trauma?;Kehilangan orang yang disayang bisa jadi trauma, apalagi kalau itu sangat memengaruhi hidupmu. Rasa sedih itu wajar, dan tiap orang punya waktu sendiri buat pulih. Kalau nyaman, ceritain apa yang kamu rasain? Kita bisa coba cari cara buat bikin kamu lebih tenang.;GROK;D11_GROK_AHandbookfortheSMH204-214_20.json;hilang sayang sedih trauma hilang sayang trauma pengaruh hidup sedih sendiri pulih nyaman rasain tenang;20;1.0;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;20_trauma_ptsd_ngalamin_trauma takut;hilang sayang sedih trauma hilang sayang trauma pengaruh hidup sedih sendiri pulih nyaman rasain tenang
Aku ngerasa hidupku berantakan setelah kejadian besar. Apa yang harus aku lakuin?;Kejadian besar, kayak kehilangan atau bencana, bisa bikin hidup terasa kacau. Itu wajar, karena itu termasuk stres traumatik. Coba kita mulai dari hal kecil, seperti bikin rutinitas sederhana atau cerita sama orang yang kamu percaya. Kalau mau, ceritain kejadiannya, aku di sini buat dengerin.;GROK;D11_GROK_AHandbookfortheSMH215-225_20.json;ngerasa hidup beranta lakuin hilang bencana hidup kacau masuk stres traumatik kecil sederhana percaya dengerin;20;0.6513164956381531;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;20_trauma_ptsd_ngalamin_trauma takut;ngerasa hidup beranta lakuin hilang bencana hidup kacau masuk stres traumatik kecil sederhana percaya dengerin
Kalau aku terus-terusan teringat kejadian buruk, itu kenapa ya?;Itu bisa jadi tanda bahwa kamu sedang mengalami sesuatu yang mirip dengan gejala stres pasca-trauma. Banyak orang yang teringat kejadian buruk merasa seperti ‘hidup kembali’ momen itu, dan itu bisa bikin cemas. Coba lakukan hal-hal yang bikin kamu rileks, seperti tarik napas dalam atau journaling. Kalau ini terus berlangsung, mungkin baik untuk ngobrol sama profesional, aku bisa bantu cari info kalau kamu mau.;GROK;D11_GROK_AHandbookfortheSMH413-423_20.json;terus terus ingat sedang alami mirip gejala stres pasca trauma ingat hidup momen cemas laku rileks journaling terus langsung profesional info;20;0.3342717841201233;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;-1_diri_takut_sendiri_kecil;terus terus ingat sedang alami mirip gejala stres pasca trauma ingat hidup momen cemas laku rileks journaling terus langsung profesional info
Aku pernah lihat kecelakaan mengerikan, sekarang tiap lewat tempat itu aku panik. Apa ini normal?;Itu bisa jadi tanda bahwa kamu mengalami stres pasca-trauma. Kejadian yang menyeramkan kadang bikin kita susah melupakannya, dan tubuh kita bereaksi saat diingatkan. Coba mulai dengan tarik napas dalam-dalam saat panik, tapi kalau ini terus mengganggu, mungkin baik untuk cerita ke profesional, aku dukung kamu!;GROK;D11_GROK_AHandbookfortheSMH424-434_20.json;celaka keri lewat tempat panik alami stres pasca trauma seram susah lupa tubuh reaksi ingat panik terus ganggu profesional dukung;20;0.3427173970612152;trauma - takut - hidup - kecil - sendiri - terus - cemas - masa - ngerasa - berat;20_trauma_ptsd_ngalamin_trauma takut;celaka keri lewat tempat panik alami stres pasca trauma seram susah lupa tubuh reaksi ingat panik terus ganggu profesional dukung
