question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
aku pengen ngajak temenku olahraga bareng, tapi dia selalu nolak. Gimana caranya komunikasi biar dia tertarik?;Ngajak temen olahraga itu misi seru, dan aku punya trik buatmu! Biar dia tertarik, coba dekati dari sisi yang dia suka—misalnya, kalau dia suka musik, bilang, ‘Kita jogging sambil denger playlist favorit, seru lho!’ Atau ceritain manfaat olahraga dengan nada antusias, seperti, ‘Aku kemarin lari, tidurku jadi nyenyak banget!’ Jangan lupa tunjukkan kamu fleksibel, misalnya, ‘Kapan kamu free, kita coba bareng?’ Yuk, ceritain kenapa temenmu nolak, biar kita cari cara yang pas!;GROK;A3_GROK_PsikologiKomunikasi17-26_25.json;ngajak temenku olahraga bareng nolak komunikasi ngajak temen olahraga misi seru trik dekat sisi musik jogging denger playlist favorit seru manfaat olahraga antusias kemarin lari tidur nyenyak jangan lupa tunjuk fleksibel kapan free bareng temenmu nolak;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;ngajak temenku olahraga bareng nolak komunikasi ngajak temen olahraga misi seru trik dekat sisi musik jogging denger playlist favorit seru manfaat olahraga antusias kemarin lari tidur nyenyak jangan lupa tunjuk fleksibel kapan free bareng temenmu nolak
Kenapa sih aku merasa down terus padahal aku sudah olahraga rutin?;Olahraga memang bagus buat kesehatan mental, tapi kadang perasaan down bisa dipengaruhi hal lain, seperti stres atau kurang dukungan sosial. Apa kamu merasa ada hal lain yang lagi mengganggu? Mungkin kita bisa coba cari tahu apa yang bikin kamu merasa begitu dan atasi pelan-pelan.;GROK;D11_GROK_AHandbookfortheSMH325-335_20.json;down terus padahal olahraga rutin olahraga bagus sehat mental down pengaruh stres kurang dukung sosial ganggu tahu pelan pelan;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;down terus padahal olahraga rutin olahraga bagus sehat mental down pengaruh stres kurang dukung sosial ganggu tahu pelan pelan
Aku pengen olahraga, tapi rasanya nggak pernah punya waktu. Aku cuma males. Gimana caranya biar termotivasi?;Rasa males itu wajar, apalagi kalau kamu merasa sibuk atau lelah. Mungkin kita bisa mulai dari sesuatu yang nggak terasa seperti ‘olahraga berat’, seperti jalan kaki 10 menit di sekitar rumah. Atau, apa ada aktivitas fisik yang dulu kamu suka? Kita bisa rencanain waktu spesifik, misalnya setelah sarapan. Apa kamu punya waktu besok pagi buat coba?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders385-395_20.json;olahraga males motivasi males sibuk lelah olahraga berat jalan kaki aktivitas fisik rencanain spesifik sarap pagi;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;olahraga males motivasi males sibuk lelah olahraga berat jalan kaki aktivitas fisik rencanain spesifik sarap pagi
Aku suka olahraga berlebihan biar nggak gemuk. Tapi kok aku malah capek terus?;Olahraga itu bagus, tapi kalau sampai berlebihan dan bikin kamu capek terus, itu bisa jadi tanda tubuhmu butuh istirahat. Mungkin kamu juga merasa tertekan untuk menjaga berat badan? Aku di sini untuk dengerin, loh. Apa yang bikin kamu merasa harus olahraga sampai sejauh itu?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders726-736_20.json;olahraga gemuk malah capek terus olahraga bagus capek terus tubuh butuh istirahat tekan jaga berat badan dengerin olahraga jauh;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;olahraga gemuk malah capek terus olahraga bagus capek terus tubuh butuh istirahat tekan jaga berat badan dengerin olahraga jauh
Aku olahraga keras biar nggak merasa gendut. Ini salah nggak?;Olahraga itu bagus, tapi kalau kamu olahraga keras cuma buat hindari perasaan gendut, itu bisa jadi beban. Coba kita cari tahu kenapa kamu merasa gendut, dan mungkin alihkan olahraga ke sesuatu yang bikin kamu senang, bukan cuma buat kontrol tubuh. Apa olahraga yang kamu nikmati?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders748-758_20.json;olahraga gendut salah olahraga bagus olahraga hindar gendut beban tahu gendut olahraga senang bukan kontrol tubuh olahraga nikmat;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;olahraga gendut salah olahraga bagus olahraga hindar gendut beban tahu gendut olahraga senang bukan kontrol tubuh olahraga nikmat
Aku ingin olahraga, tapi tubuhku gampang capek dan aku nggak bisa ikut olahraga berat.;Aku mengerti. Tidak semua olahraga harus keras dan melelahkan. Ada latihan bernama tai chi, gerakannya pelan dan mengalir, tapi tetap menyehatkan. Penelitian menunjukkan tai chi bisa bantu meredakan stres, kecemasan, bahkan memperbaiki daya ingat. Kalau olahraga berat bikin kamu kewalahan, coba mulai dari gerakan lembut seperti ini. Yang penting bukan seberapa kuat, tapi seberapa konsisten kamu melakukannya.;GPT;D13_GPT_BrainPower101-111_10.json;olahraga tubuh gampang capek olahraga berat erti olahraga lelah nama gera pelan alir tetap sehat tunjuk reda stres cemas bahkan daya ingat olahraga berat kewalahan gera lembut penting bukan berapa kuat berapa konsisten laku;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;olahraga tubuh gampang capek olahraga berat erti olahraga lelah nama gera pelan alir tetap sehat tunjuk reda stres cemas bahkan daya ingat olahraga berat kewalahan gera lembut penting bukan berapa kuat berapa konsisten laku
Saya jarang olahraga, tapi banyak orang bilang olahraga bisa meningkatkan kepercayaan diri. Apakah benar?;Benar. Olahraga rutin, bahkan hanya 20–30 menit sehari, bisa memperlancar aliran darah ke otak dan meningkatkan hormon yang melindungi sel-sel saraf. Efeknya bukan hanya fisik, tapi juga emosional—olahraga bisa membuat kamu merasa lebih berharga dan percaya diri. Jadi, coba mulai dengan langkah kecil seperti jalan cepat atau peregangan ringan.;GPT;D13_GPT_BrainPower13-23_11.json;jarang olahraga olahraga tingkat percaya diri olahraga rutin bahkan lancar alir darah otak tingkat hormon lindung saraf efek bukan fisik emosional olahraga harga percaya diri kecil jalan cepat regang ringan;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;jarang olahraga olahraga tingkat percaya diri olahraga rutin bahkan lancar alir darah otak tingkat hormon lindung saraf efek bukan fisik emosional olahraga harga percaya diri kecil jalan cepat regang ringan
Saya ingin mulai olahraga, tapi selalu nggak semangat. Bagaimana olahraga bisa bantu kesehatan mental saya, dan apa tips untuk mulai?;Semangat banget kamu mau coba olahraga—itu langkah besar! Olahraga nggak cuma bikin tubuh sehat, tapi juga seperti ‘vitamin’ buat pikiranmu. Gerakan fisik memicu hormon bahagia seperti endorfin, yang bikin kamu lebih rileks dan percaya diri. Untuk mulai, pilih yang kamu suka—misalnya joget sama lagu favorit atau jalan santai sambil denger podcast. Mulai dari 10 menit aja, dan ajak temen biar seru! Apa aktivitas yang bikin kamu excited, dan kapan kamu bisa coba besok?;GROK;D1_GROK_HealthPsycology1-55_67.json;olahraga semangat olahraga sehat mental tips semangat olahraga olahraga tubuh sehat vitamin gera fisik picu hormon bahagia endorfin rileks percaya diri pilih joget favorit jalan santai denger podcast temen seru aktivitas excited kapan;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;olahraga semangat olahraga sehat mental tips semangat olahraga olahraga tubuh sehat vitamin gera fisik picu hormon bahagia endorfin rileks percaya diri pilih joget favorit jalan santai denger podcast temen seru aktivitas excited kapan
Saya punya diabetes dan nggak suka olahraga, bikin cemas. Bagaimana olahraga membantu, dan apa yang bisa saya lakukan?;Saya tahu olahraga bisa terasa menakutkan, tapi kamu luar biasa karena ingin coba! Olahraga, seperti jalan 15 menit, bantu kontrol gula darah diabetes dan naikin efikasi diri, yang kurangi cemas dan bikin kesehatan mental lebih baik. Coba pilih aktivitas seru, seperti joget sama musik favorit. Tulis tiga manfaat olahraga, seperti ‘Aku akan lebih energik.’ Ajak temen untuk motivasi. Bilang, ‘Aku bisa aktif!’ Cari video olahraga diabetes online. Apa yang bikin nggak suka, dan aktivitas apa yang pengen kamu coba?;GROK;D1_GROK_HealthPsycology230-249_50.json;diabetes olahraga cemas olahraga laku tahu olahraga takut luar olahraga jalan kontrol gula darah diabetes naikin efikasi diri kurang cemas sehat mental pilih aktivitas seru joget musik favorit manfaat olahraga energik temen motivasi olahraga diabetes aktivitas;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;diabetes olahraga cemas olahraga laku tahu olahraga takut luar olahraga jalan kontrol gula darah diabetes naikin efikasi diri kurang cemas sehat mental pilih aktivitas seru joget musik favorit manfaat olahraga energik temen motivasi olahraga diabetes aktivitas
Orang tua saya jarang olahraga, dan kelihatan murung. Bagaimana olahraga bisa bantu kesehatan mental mereka, dan apa yang bisa saya lakukan?;Kamu anak yang super perhatian—itu luar biasa! Olahraga ringan, seperti jalan kaki atau yoga, bisa bantu lansia tetap mobile dan ningkatin mood karena memicu hormon bahagia, seperti endorfin. Ini bikin mereka merasa lebih energik dan nggak gampang murung. Coba ajak orang tuamu jalan santai 10 menit di sekitar rumah sambil ngobrol, atau putar musik dan ajak joget ringan. Jadilah partner olahraga mereka! Apa aktivitas yang mereka suka, dan kapan kalian bisa mulai?;GROK;D1_GROK_HealthPsycology56-95_67.json;jarang olahraga murung olahraga sehat mental laku anak super perhati luar olahraga ringan jalan kaki yoga lansia tetap mobile ningkatin mood picu hormon bahagia endorfin energik gampang murung jalan santai putar musik joget ringan partner olahraga aktivitas kapan;12;1.0;olahraga - jalan - sehat - depresi - diri - laku - aktivitas - kurang - tahu - stres;12_olahraga_jalan_sehat_depresi;jarang olahraga murung olahraga sehat mental laku anak super perhati luar olahraga ringan jalan kaki yoga lansia tetap mobile ningkatin mood picu hormon bahagia endorfin energik gampang murung jalan santai putar musik joget ringan partner olahraga aktivitas kapan
