question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Bisakah selective inattention digunakan positif?;Boleh, misal abaikan komentar negatif anonim. Kuncinya sadar memilih, bukan reflek menekan emosi penting.;GPT;A1_GPT_PsikologiKepribadian102-118_50.json;selective inattention positif abai komentar negatif anonim kunci pilih bukan reflek tekan emosi penting;9;0.3308111307838337;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;-1_diri_takut_sendiri_kecil;selective inattention positif abai komentar negatif anonim kunci pilih bukan reflek tekan emosi penting
Aku gampang kesel sama komen orang di medsos. Gimana caranya biar nggak gampang tersinggung?;Komen di medsos emang bisa bikin emosi, ya. Coba pas kesel, berhenti scroll, lalu hitung sampai sepuluh. Tanyain: ‘Ini komen cuma kata-kata, kenapa aku kesal?’ Fakta cuma ada orang nulis, bukan serangan pribadi. Balas dengan sopan atau skip aja, lalu fokus ke hal yang bikin happy, seperti denger musik. Tulis tiga hal yang bikin kamu bangga sama dirimu. Latihan ini bikin kamu lebih tahan banting. Coba terapin besok!;GROK;A1_GROK_FilosofiTeras124-148_53.json;gampang kesel komen medsos gampang singgung komen medsos emang emosi kesel henti scroll hitung puluh tanyain komen kata kata kesal fakta nulis bukan serang pribadi balas sopan skip happy denger musik bangga diri tahan banting terapin;9;1.0;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;9_medsos_konten_media_media sosial;gampang kesel komen medsos gampang singgung komen medsos emang emosi kesel henti scroll hitung puluh tanyain komen kata kata kesal fakta nulis bukan serang pribadi balas sopan skip happy denger musik bangga diri tahan banting terapin
Aku cemas tiap buka medsos, takut nggak sekeren orang lain. Gimana caranya biar nggak insecure?;Medsos emang bisa bikin overthinking, ya. Pas cemas, coba berhenti scroll, lalu tanya: ‘Fakta apa yang aku lihat? Cuma foto orang, bukan cerminan hidupku.’ Tulis tiga hal yang bikin kamu bangga—mungkin hobi atau kebaikanmu. Kurangin waktu online, dan coba aktivitas offline, seperti jalan kaki atau baca buku. Kamu udah cukup keren apa adanya. Yuk, coba post sesuatu yang autentik tanpa cek likes!;GROK;A1_GROK_FilosofiTeras124-148_53.json;cemas medsos takut keren insecure medsos emang overthinking cemas henti scroll fakta bukan cermin hidup bangga rangin aktivitas jalan kaki baca buku udah cukup keren post autentik likes;9;0.3916203886259471;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;9_medsos_konten_media_media sosial;cemas medsos takut keren insecure medsos emang overthinking cemas henti scroll fakta bukan cermin hidup bangga rangin aktivitas jalan kaki baca buku udah cukup keren post autentik likes
Aku kesal karena dosenku bilang tugasku biasa aja. Rasanya gagal. Gimana biar nggak terpuruk?;Komentar dosen bisa bikin nggak enak, ya. Tapi coba pisahin fakta: dosen cuma bilang soal tugas, bukan soal dirimu. Daripada mikir gagal, tanya dosen apa yang bisa diperbaiki, atau cek tugasmu dengan sudut pandang baru. Tulis tiga usaha yang udah kamu lakuin—itu bukti kamu berjuang. Langkah kecil ini bantu bangkit. Coba revisi satu bagian tugas besok!;GROK;A1_GROK_FilosofiTeras124-148_53.json;kesal dosen tugas gagal puruk komentar dosen enak pisahin fakta dosen tugas bukan diri mikir gagal dosen tugas sudut pandang usaha udah lakuin bukti juang kecil bangkit revisi tugas;9;0.6728848511542603;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;-1_diri_takut_sendiri_kecil;kesal dosen tugas gagal puruk komentar dosen enak pisahin fakta dosen tugas bukan diri mikir gagal dosen tugas sudut pandang usaha udah lakuin bukti juang kecil bangkit revisi tugas
Aku takut dikira nggak gaul karena nggak ikut tren medsos. Gimana caranya biar pede sama diriku?;Tekanan tren medsos bisa bikin ragu, ya. Tapi coba fokus ke fakta: kamu cuma nggak ikut tren, bukan berarti nggak asik. Tulis tiga hal yang bikin kamu bangga—mungkin selera unikmu atau kebaikanmu. Fokus ke apa yang bikin kamu nyaman, seperti post konten autentik atau nikmati waktu offline. Kamu tetep keren apa adanya. Coba lakuin satu hobi yang bikin seneng besok!;GROK;A1_GROK_FilosofiTeras124-148_53.json;takut gaul tren medsos pede diri tekan tren medsos ragu fakta tren bukan arti bangga selera unik nyaman post konten autentik nikmat keren lakuin neng;9;0.3837767918580372;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;9_medsos_konten_media_media sosial;takut gaul tren medsos pede diri tekan tren medsos ragu fakta tren bukan arti bangga selera unik nyaman post konten autentik nikmat keren lakuin neng
Aku sedih karena nggak di-like postinganku. Rasanya nggak populer. Gimana caranya biar nggak down?;Nggak di-like bisa bikin sedih, ya. Tapi coba lihat fakta: cuma nggak ada like, bukan berarti kamu nggak asik. Tulis tiga hal seru tentang dirimu—mungkin hobi atau kebaikanmu. Daripada mikir buruk, post buat diri sendiri atau nikmati waktu offline. Kamu tetep keren, kok. Coba lakuin satu aktivitas seru tanpa medsos malam ini!;GROK;A1_GROK_FilosofiTeras124-148_53.json;sedih postinganku populer down sedih fakta bukan arti seru diri mikir post diri sendiri nikmat keren lakuin aktivitas seru medsos;9;1.0;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;9_medsos_konten_media_media sosial;sedih postinganku populer down sedih fakta bukan arti seru diri mikir post diri sendiri nikmat keren lakuin aktivitas seru medsos
Aku kesal karena temen bilang aku nggak asik. Rasanya diserang. Gimana biar nggak sakit hati?;Komentar temen bisa bikin nggak enak, ya. Tapi coba pisahin fakta: dia cuma bilang nggak asik, bukan berarti kamu buruk. Daripada mikir diserang, anggap dia cuma beda selera. Fokus ke apa yang bikin kamu nyaman, seperti ngobrol sama temen yang ngerti kamu. Tulis tiga hal yang bikin kamu bangga—mungkin humor. Yuk, coba ajak temen lain ngobrol seru besok!;GROK;A1_GROK_FilosofiTeras124-148_53.json;kesal temen serang sakit hati komentar temen enak pisahin fakta bukan arti mikir serang anggap selera nyaman temen bangga humor temen seru;9;0.3080782095204188;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;-1_diri_takut_sendiri_kecil;kesal temen serang sakit hati komentar temen enak pisahin fakta bukan arti mikir serang anggap selera nyaman temen bangga humor temen seru
Aku sedih karena nggak di-like postinganku. Rasanya nggak populer. Gimana caranya biar nggak down?;Nggak di-like bisa bikin sedih, ya. Tapi coba lihat fakta: cuma nggak ada like, bukan berarti kamu nggak asik. Tulis tiga hal seru tentang dirimu—mungkin hobi atau kebaikanmu. Daripada mikir buruk, post buat diri sendiri atau nikmati waktu offline. Kamu tetep keren, kok. Coba lakuin satu aktivitas seru tanpa medsos malam ini!;GROK;A1_GROK_FilosofiTeras124-148_53.json;sedih postinganku populer down sedih fakta bukan arti seru diri mikir post diri sendiri nikmat keren lakuin aktivitas seru medsos;9;1.0;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;9_medsos_konten_media_media sosial;sedih postinganku populer down sedih fakta bukan arti seru diri mikir post diri sendiri nikmat keren lakuin aktivitas seru medsos
Aku kesal karena temen bilang aku nggak asik. Rasanya diserang. Gimana biar nggak sakit hati?;Komentar temen bisa bikin nggak enak, ya. Tapi coba pisahin fakta: dia cuma bilang nggak asik, bukan berarti kamu buruk. Daripada mikir diserang, anggap dia cuma beda selera. Fokus ke apa yang bikin kamu nyaman, seperti ngobrol sama temen yang ngerti kamu. Tulis tiga hal yang bikin kamu bangga—mungkin humor. Yuk, coba ajak temen lain ngobrol seru besok!;GROK;A1_GROK_FilosofiTeras124-148_53.json;kesal temen serang sakit hati komentar temen enak pisahin fakta bukan arti mikir serang anggap selera nyaman temen bangga humor temen seru;9;0.3081555956171468;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;-1_diri_takut_sendiri_kecil;kesal temen serang sakit hati komentar temen enak pisahin fakta bukan arti mikir serang anggap selera nyaman temen bangga humor temen seru
Aku insecure lihat postingan liburan temen di medsos. Rasanya hidupku nggak seru. Gimana caranya biar nggak iri?;Postingan liburan emang bisa bikin iri, ya. Tapi coba ingat: medsos cuma nunjukin highlight, bukan hidup beneran. Tulis tiga hal seru dalam hidupmu—mungkin momen kecil sama keluarga. Kurangin waktu scroll, dan coba aktivitas yang bikin happy, seperti masak atau jalan kaki. Hidupmu nggak kalah asik, kok. Coba rencanain satu kegiatan seru buat besok!;GROK;A1_GROK_FilosofiTeras124-148_53.json;insecure postingan libur temen medsos hidup seru postingan libur emang ingat medsos nunjukin highlight bukan hidup beneran seru hidup momen kecil keluarga rangin scroll aktivitas happy masak jalan kaki hidup kalah rencanain giat seru;9;1.0;medsos - takut - diri - temen - sosial - konten - dukung - grup - media - komen;9_medsos_konten_media_media sosial;insecure postingan libur temen medsos hidup seru postingan libur emang ingat medsos nunjukin highlight bukan hidup beneran seru hidup momen kecil keluarga rangin scroll aktivitas happy masak jalan kaki hidup kalah rencanain giat seru
