question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Emilia, aku takut banget kalau buah-buahan di rumah nggak disusun simetris. Aku harus susun ulang terus. Kenapa aku gini?;Aku ngerti, rasa nggak nyaman itu pasti bikin capek. Keinginan buah disusun simetris bisa jadi bagian dari obsesi, kayak di gangguan obsesif-kompulsif, yang bikin kamu merasa ‘harus’ biar semuanya terasa beres. Coba ceritain, apa yang kamu rasain kalau nggak disusun simetris? Kita cari cara bareng biar lebih ringan.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;takut susun simetris susun ulang terus nyaman capek susun simetris obsesi ganggu obsesif kompulsif beres rasain susun simetris bareng ringan;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;takut susun simetris susun ulang terus nyaman capek susun simetris obsesi ganggu obsesif kompulsif beres rasain susun simetris bareng ringan
Aku suka nyanyi keras-keras di kamar mandi. Apa ini aneh?;Haha, nyanyi keras-keras di kamar mandi itu nggak aneh, kok, malah seru! Dalam psikologi, itu bisa jadi cara kamu ngelepas stres atau ekspresiin diri. Selama nggak ganggu orang lain, itu hal yang sehat. Apa lagu favoritmu buat nyanyi di kamar mandi? Ceritain, aku pengen tahu!;GROK;D11_GROK_AHandbookfortheSMH116-126_20.json;kamar mandi aneh haha kamar mandi aneh malah seru psikologi ngelepas stres ekspresiin diri lama ganggu sehat favorit kamar mandi tahu;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;kamar mandi aneh haha kamar mandi aneh malah seru psikologi ngelepas stres ekspresiin diri lama ganggu sehat favorit kamar mandi tahu
Emilia, aku sering merasa cemas banget kalau lihat anjing, kayak takut kuman dari anjing itu nempel ke aku. Ini normal nggak sih?;Aku ngerti banget rasanya cemas, tapi kalau ketakutan itu sampai bikin kamu susah beraktivitas, mungkin itu tanda ada sesuatu yang perlu diperhatikan. Ketakutan akan kuman dari anjing bisa jadi bagian dari obsesi, kayak yang ada di gangguan obsesif-kompulsif. Coba ceritain lebih detail, apa yang biasanya kamu lakukan kalau udah takut gitu?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;cemas takut kuman nempel cemas takut susah aktivitas perlu perhati takut kuman obsesi ganggu obsesif kompulsif detail laku udah takut;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;cemas takut kuman nempel cemas takut susah aktivitas perlu perhati takut kuman obsesi ganggu obsesif kompulsif detail laku udah takut
Aku suka cuci tangan berkali-kali biar nggak kena penyakit. Tapi temenku bilang itu kebanyakan. Aku salah apa?;Cuci tangan itu penting, tapi kalau udah berkali-kali dan bikin kamu stres, mungkin itu tanda ada pola kompulsif, kayak di gangguan obsesif-kompulsif. Bukan berarti kamu salah, tapi mungkin kamu bisa coba pelan-pelan kurangi frekuensinya. Aku bisa bantu kasih saran kalau kamu mau ceritain lebih banyak!;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;cuci tangan kena sakit temenku salah cuci tangan penting udah stres pola kompulsif ganggu obsesif kompulsif bukan arti salah pelan pelan kurang frekuensi saran;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;cuci tangan kena sakit temenku salah cuci tangan penting udah stres pola kompulsif ganggu obsesif kompulsif bukan arti salah pelan pelan kurang frekuensi saran
Aku pernah coba nggak cuci tangan setelah pegang gagang pintu, tapi cemas banget. Harusnya aku tahan nggak sih?;Wah, udah berani coba tantang diri sendiri, itu langkah besar! Rasa cemas itu wajar, terutama kalau kamu biasa cuci tangan untuk ngurangin ketakutan. Ini mirip pendekatan terapi eksposur, yang emang bikin cemas awalnya. Coba pelan-pelan tahan lebih lama, aku yakin kamu bisa! Mau aku bantu kasih tips?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;cuci tangan pegang gagang pintu cemas tahan udah berani tantang diri sendiri cemas utama cuci tangan ngurangin takut mirip dekat terapi eksposur emang cemas awal pelan pelan tahan lama yakin tips;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;cuci tangan pegang gagang pintu cemas tahan udah berani tantang diri sendiri cemas utama cuci tangan ngurangin takut mirip dekat terapi eksposur emang cemas awal pelan pelan tahan lama yakin tips
Emilia, aku pikir aku kena penyakit tiap buka pintu umum. Aku harus pake sarung tangan terus nggak?;Takut kuman dari pintu umum itu bisa jadi obsesi, kayak di gangguan obsesif-kompulsif. Pakai sarung tangan mungkin bikin tenang sebentar, tapi itu kayak menghindari ketakutan. Coba pelan-pelan sentuh pintu tanpa sarung tangan, walau cemas. Aku yakin kamu kuat, dan aku bisa bantu bikin langkah kecil buat coba!;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;kena sakit pintu umum pake sarung tangan terus takut kuman pintu umum obsesi ganggu obsesif kompulsif sarung tangan tenang sebentar hindar takut pelan pelan sentuh pintu sarung tangan cemas yakin kuat kecil;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;kena sakit pintu umum pake sarung tangan terus takut kuman pintu umum obsesi ganggu obsesif kompulsif sarung tangan tenang sebentar hindar takut pelan pelan sentuh pintu sarung tangan cemas yakin kuat kecil
Emilia, aku suka ngelupas kulit jari sampe berdarah pas cemas. Aku harus diapain?;Aduh, pasti sakit ya kalau sampe berdarah. Ngelupas kulit kayak gitu bisa jadi kebiasaan kompulsif, mirip gangguan eksoriasi. Pertama, coba jaga kulitmu biar nggak infeksi. Terus, kita bisa cari cara ngelola cemas, misalnya tarik napas dalam atau alihkan ke aktivitas lain. Mau coba bareng?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;ngelupas kulit jari sampe darah cemas diapain aduh sakit sampe darah ngelupas kulit kompulsif mirip ganggu eksoriasi pertama jaga kulit infeksi terus ngelola cemas aktivitas bareng;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;ngelupas kulit jari sampe darah cemas diapain aduh sakit sampe darah ngelupas kulit kompulsif mirip ganggu eksoriasi pertama jaga kulit infeksi terus ngelola cemas aktivitas bareng
Emilia, aku takut kuman dari toilet umum. Aku harus bawa disinfektan kemana-mana nggak?;Takut kuman itu wajar, tapi kalau sampe harus bawa disinfektan terus, itu bisa jadi obsesi, kayak di gangguan obsesif-kompulsif. Bawa disinfektan mungkin bikin tenang, tapi coba pelan-pelan hadapi ketakutan itu tanpa disinfektan. Aku yakin kamu bisa, dan aku di sini buat bantu!;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;takut kuman toilet umum bawa disinfektan takut kuman sampe bawa disinfektan terus obsesi ganggu obsesif kompulsif bawa disinfektan tenang pelan pelan hadap takut disinfektan yakin;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;takut kuman toilet umum bawa disinfektan takut kuman sampe bawa disinfektan terus obsesi ganggu obsesif kompulsif bawa disinfektan tenang pelan pelan hadap takut disinfektan yakin
Aku merasa takut banget kalau ada di dekat toilet umum, kayak ada sesuatu yang kotor dan berbahaya. Apa yang bisa aku lakukan?;Aku paham itu pasti bikin cemas. Rasa takut itu mungkin datang dari pikiran tentang kontaminasi, yang sering muncul di OCD. Coba mulai dengan langkah kecil, seperti berdiri di dekat toilet umum sebentar tanpa buru-buru menghindari. Kalau terasa terlalu berat, mungkin kita bisa bicara lebih lanjut tentang teknik yang membantu mengurangi kecemasan, seperti paparan bertahap. Mau coba ceritain lebih detail apa yang bikin takut?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders165-175_20.json;takut dekat toilet umum kotor bahaya laku paham cemas takut datang kontaminasi muncul kecil diri dekat toilet umum sebentar buru buru hindar terlalu berat bicara lanjut teknik kurang cemas papar tahap detail takut;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;takut dekat toilet umum kotor bahaya laku paham cemas takut datang kontaminasi muncul kecil diri dekat toilet umum sebentar buru buru hindar terlalu berat bicara lanjut teknik kurang cemas papar tahap detail takut
Aku takut banget kalau lupa cuci tangan, kayak bakal kena penyakit parah. Aku harus cuci tangan sampai kulitku iritasi. Apa yang salah sama aku?;Aku tahu itu pasti bikin kamu merasa terjebak. Rasa takut akan kontaminasi dan ritual cuci tangan berlebihan sering muncul di OCD. Nggak ada yang 'salah' sama kamu, tapi ini mungkin tanda kamu butuh bantuan untuk mengelola kecemasan. Coba kurangi durasi cuci tangan sedikit demi sedikit, meski awalnya nggak nyaman. Kalau kulitmu sudah iritasi, mungkin juga baik konsultasi dokter atau terapis. Aku di sini kalau kamu mau ceritain lebih banyak, ya.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders165-175_20.json;takut lupa cuci tangan kena sakit parah cuci tangan kulit iritasi salah tahu jebak takut kontaminasi ritual cuci tangan muncul salah butuh kelola cemas kurang durasi cuci tangan awal nyaman kulit iritasi konsultasi dokter terap;18;1.0;cuci - tangan - kuman - mandi - pintu - kompulsif - obsesif kompulsif - ganggu obsesif - obsesif - takut;18_cuci_tangan_kuman_mandi;takut lupa cuci tangan kena sakit parah cuci tangan kulit iritasi salah tahu jebak takut kontaminasi ritual cuci tangan muncul salah butuh kelola cemas kurang durasi cuci tangan awal nyaman kulit iritasi konsultasi dokter terap
