question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Emilia, aku takut banget kalau buah-buahan di rumah nggak disusun simetris. Aku harus susun ulang terus. Kenapa aku gini?;Aku ngerti, rasa nggak nyaman itu pasti bikin capek. Keinginan buah disusun simetris bisa jadi bagian dari obsesi, kayak di gangguan obsesif-kompulsif, yang bikin kamu merasa ‘harus’ biar semuanya terasa beres. Coba ceritain, apa yang kamu rasain kalau nggak disusun simetris? Kita cari cara bareng biar lebih ringan.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;takut susun simetris susun ulang terus nyaman capek susun simetris obsesi ganggu obsesif kompulsif beres rasain susun simetris bareng ringan;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;takut susun simetris susun ulang terus nyaman capek susun simetris obsesi ganggu obsesif kompulsif beres rasain susun simetris bareng ringan
Emilia, aku sering ngerasa harus nyanyi lagu tertentu berulang-ulang biar nggak ada hal buruk yang terjadi. Aku gila nggak sih?;Kamu nggak gila kok. Perasaan harus melakukan sesuatu berulang-ulang, seperti nyanyi lagu tertentu, bisa jadi bagian dari kompulsif, yang sering ada di gangguan obsesif-kompulsif. Itu kayak pola pikir yang bikin kamu merasa ‘harus’ biar aman. Coba ceritain, apa yang bikin kamu takut kalau nggak nyanyi lagu itu?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;ngerasa ulang ulang gila gila laku ulang ulang kompulsif ganggu obsesif kompulsif pola takut;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;ngerasa ulang ulang gila gila laku ulang ulang kompulsif ganggu obsesif kompulsif pola takut
Emilia, aku takut kalau nggak cek kompor berkali-kali, rumah bakal kebakar. Aku capek banget. Gimana caranya berhenti?;Capek banget ya rasain ketakutan itu terus. Cek kompor berulang-ulang itu kayak kompulsif di gangguan obsesif-kompulsif, yang bikin kamu merasa ‘harus’ biar aman. Salah satu cara adalah coba terapi eksposur, misalnya tahan diri buat nggak cek, walau cemas. Aku bisa bantu bikin rencana kecil-kecilan, mau coba?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;takut kompor bakar capek henti capek rasain takut terus kompor ulang ulang kompulsif ganggu obsesif kompulsif salah terapi eksposur tahan diri cemas rencana kecil kecil;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;takut kompor bakar capek henti capek rasain takut terus kompor ulang ulang kompulsif ganggu obsesif kompulsif salah terapi eksposur tahan diri cemas rencana kecil kecil
Aku ngerasa harus ulang doa tertentu biar nggak kena musibah. Kalau nggak, aku takut banget. Ini wajar nggak?;Aku ngerti ketakutan itu bikin nggak nyaman. Ulang doa berulang-ulang biar aman itu bisa jadi kompulsif, kayak di gangguan obsesif-kompulsif. Bukan berarti nggak wajar, tapi kalau bikin capek, mungkin perlu diatasi. Coba ceritain, apa yang kamu takutin kalau nggak ulang doa? Kita cari cara bareng.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;ngerasa ulang kena musibah takut takut nyaman ulang ulang ulang kompulsif ganggu obsesif kompulsif bukan arti capek perlu takutin ulang bareng;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;ngerasa ulang kena musibah takut takut nyaman ulang ulang ulang kompulsif ganggu obsesif kompulsif bukan arti capek perlu takutin ulang bareng
Aku takut kalau nggak susun buku sesuai warna, sesuatu yang buruk bakal terjadi. Aku gila nggak sih?;Kamu nggak gila kok. Rasa harus susun buku sesuai warna itu bisa jadi obsesi, kayak di gangguan obsesif-kompulsif. Itu cuma pola pikir yang bikin kamu merasa ‘harus’ biar aman. Coba ceritain, apa yang kamu takutin kalau nggak disusun? Aku bantu kasih saran buat ngatasinnya.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;takut susun buku sesuai gila gila susun buku sesuai obsesi ganggu obsesif kompulsif pola takutin susun saran ngatasinnya;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;takut susun buku sesuai gila gila susun buku sesuai obsesi ganggu obsesif kompulsif pola takutin susun saran ngatasinnya
Emilia, aku takut ninggalin rumah kalau kompor belum dicek. Aku harus minta orang lain cekin nggak?;Takut ninggalin rumah tanpa cek kompor itu berat ya. Itu bisa jadi kompulsif, kayak di gangguan obsesif-kompulsif. Minta orang lain cek mungkin bikin tenang sebentar, tapi nggak ngatasi akarnya. Coba tahan diri buat nggak cek, walau cemas. Aku bisa bantu kasih tips biar lebih ringan!;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;takut ninggalin kompor minta cekin takut ninggalin kompor berat kompulsif ganggu obsesif kompulsif minta tenang sebentar ngatasi akar tahan diri cemas tips ringan;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;takut ninggalin kompor minta cekin takut ninggalin kompor berat kompulsif ganggu obsesif kompulsif minta tenang sebentar ngatasi akar tahan diri cemas tips ringan
Aku ngerasa harus ulang kata-kata tertentu di pikiran biar nggak kena sial. Aku harus terus gini nggak?;Ulang kata-kata di pikiran pasti bikin capek ya. Itu bisa jadi kompulsif, kayak di gangguan obsesif-kompulsif, yang bikin kamu merasa ‘harus’ biar aman. Kamu nggak harus terus gitu. Coba ceritain apa yang kamu takutin kalau nggak ulang kata-kata, kita cari cara bareng biar lebih ringan.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;ngerasa ulang kata kata kena sial terus ulang kata kata capek kompulsif ganggu obsesif kompulsif terus takutin ulang kata kata bareng ringan;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;ngerasa ulang kata kata kena sial terus ulang kata kata capek kompulsif ganggu obsesif kompulsif terus takutin ulang kata kata bareng ringan
Aku selalu cek kunci pintu berkali-kali. Aku takut kalau nggak gitu, rumahku bakal kemalingan. Gimana caranya berhenti?;Itu pasti bikin lelah, ya. Cek berulang-ulang adalah kompulsif yang sering muncul karena takut sesuatu buruk terjadi. Coba mulai dengan mengurangi jumlah cek, misalnya dari lima kali jadi tiga kali, dan catat rasanya. Ini membantu kamu melihat bahwa nggak cek nggak selalu berarti bahaya. Kalau sulit, terapi paparan dan pencegahan respons bisa sangat membantu.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders176-186_20.json;kunci pintu takut maling henti lelah ulang ulang kompulsif muncul takut kurang jumlah lima catat arti bahaya sulit terapi papar cegah respons;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;kunci pintu takut maling henti lelah ulang ulang kompulsif muncul takut kurang jumlah lima catat arti bahaya sulit terapi papar cegah respons
Aku merasa harus ngerapihin barang di meja berulang-ulang. Kalau nggak gitu, aku cemas. Apa yang salah?;Kedengarannya seperti kamu terjebak dalam kebiasaan kompulsif untuk mengurangi kecemasan. Itu sering terjadi di gangguan obsesif-kompulsif. Coba catat kapan kamu merasa harus merapikan dan apa pemicunya. Lalu, coba tahan diri untuk nggak merapikan sekali saja. Kalau ini terus mengganggu, terapi perilaku bisa membantu kamu mengelola kebiasaan itu.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders176-186_20.json;ngerapihin barang meja ulang ulang cemas salah dengar jebak kompulsif kurang cemas ganggu obsesif kompulsif catat kapan rapi picu tahan diri rapi sekali terus ganggu terapi perilaku kelola;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;ngerapihin barang meja ulang ulang cemas salah dengar jebak kompulsif kurang cemas ganggu obsesif kompulsif catat kapan rapi picu tahan diri rapi sekali terus ganggu terapi perilaku kelola
Aku merasa harus ngulang kata-kata dalam pikiran biar nggak ada yang buruk terjadi. Gimana caranya berhenti?;Itu pasti bikin pikiranmu lelah, ya. Mengulang kata-kata dalam pikiran bisa jadi ritual kompulsif. Coba catat kapan kamu melakukannya dan apa pemicunya. Lalu, coba tahan diri untuk nggak mengulang, meski cemas. Kalau ini sering terjadi, terapi perilaku seperti paparan dan pencegahan respons bisa membantu.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders176-186_20.json;ngulang kata kata henti lelah ulang kata kata ritual kompulsif catat kapan laku picu tahan diri ulang cemas terapi perilaku papar cegah respons;8;1.0;ulang - takut - cuci - kompulsif - ganggu - cemas - tangan - pelan - obsesif - salah;8_ulang_kompulsif_obsesif kompulsif_ganggu obsesif;ngulang kata kata henti lelah ulang kata kata ritual kompulsif catat kapan laku picu tahan diri ulang cemas terapi perilaku papar cegah respons
