question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Aku takut kalo aku ke dokter jiwa, aku bakal dikira orang gila. Apa bener gitu?;Takut dihakimi itu wajar, tapi ke dokter jiwa nggak berarti kamu ‘gila’. Dokter jiwa bantu orang yang lagi kesulitan sama pikiran atau perasaan, sama kayak dokter mata bantu yang nggak bisa lihat jelas. Kalau kamu ngerasa butuh bantuan, itu langkah berani. Apa yang bikin kamu takut cerita ke dokter jiwa?;GROK;D11_GROK_AHandbookfortheSMH138-148_20.json;takut kalo dokter jiwa gila takut hakim dokter jiwa arti gila dokter jiwa sulit dokter mata jelas ngerasa butuh berani takut dokter jiwa;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;takut kalo dokter jiwa gila takut hakim dokter jiwa arti gila dokter jiwa sulit dokter mata jelas ngerasa butuh berani takut dokter jiwa
Aku takut kalo ke dokter mental, nanti dikira gila. Apa bener gitu?;Aku ngerti ketakutanmu, stigma itu nyata. Tapi ke dokter mental itu kayak ke dokter mata pas matanya sakit—cuma bagian tubuh yang beda. Dokter ada buat bantu, nggak buat nilai. Mungkin coba cari dokter yang bikin kamu nyaman, atau mulai dari konselor dulu. Pernah kepikiran buat coba konseling online anonim?;GROK;D11_GROK_AHandbookfortheSMH171-181_20.json;takut kalo dokter mental gila takut stigma nyata dokter mental dokter mata mata sakit tubuh dokter nilai dokter nyaman konselor konseling anonim;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;takut kalo dokter mental gila takut stigma nyata dokter mental dokter mata mata sakit tubuh dokter nilai dokter nyaman konselor konseling anonim
Aku takut ke dokter mata, nanti dikira gila. Tapi aku ngerasa ada yang aneh sama pikiranku. Apa yang harus aku lakuin?;Takut ke dokter itu wajar, apalagi ada stigma soal kesehatan mental. Tapi kalau kamu ngerasa ada yang nggak beres sama pikiranmu, itu langkah berani buat ngenalin. Coba konsultasi ke profesional, mereka bisa bantu tanpa judge. Apa yang bikin kamu ngerasa aneh? Aku dengerin, dan kita pikirin langkah selanjutnya.;GROK;D11_GROK_AHandbookfortheSMH182-192_20.json;takut dokter mata gila ngerasa aneh lakuin takut dokter stigma sehat mental ngerasa beres berani ngenalin konsultasi profesional judge ngerasa aneh dengerin pikirin lanjut;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;takut dokter mata gila ngerasa aneh lakuin takut dokter stigma sehat mental ngerasa beres berani ngenalin konsultasi profesional judge ngerasa aneh dengerin pikirin lanjut
Aku nggak suka ke dokter, tapi aku merasa ada yang salah sama pikiranku. Apa harus ke dokter?;Kalau kamu merasa ada yang nggak beres sama pikiranmu, itu sinyal penting. Nggak harus langsung ke dokter, tapi ngobrol sama orang yang bisa dipercaya atau profesional bisa membantu. Mau ceritain apa yang lagi bikin kamu ngerasa nggak nyaman?;GROK;D11_GROK_AHandbookfortheSMH292-302_20.json;dokter salah dokter beres penting langsung dokter percaya profesional ngerasa nyaman;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;dokter salah dokter beres penting langsung dokter percaya profesional ngerasa nyaman
Aku nggak mau ke dokter karena takut dibilang gila. Apa aku harus tetap pergi?;Takut dihakimi itu wajar, tapi dokter atau psikolog nggak akan bilang kamu gila. Mereka justru pengen bantu. Kalau kamu belum nyaman, mungkin coba ngobrol sama temen dekat dulu atau ke hotline anonim. Aku bisa kasih nomor kalau kamu mau.;GROK;D11_GROK_AHandbookfortheSMH325-335_20.json;dokter takut gila tetap pergi takut hakim dokter psikolog gila justru nyaman temen dekat hotline anonim nomor;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;dokter takut gila tetap pergi takut hakim dokter psikolog gila justru nyaman temen dekat hotline anonim nomor
Aku takut kalau ke dokter buat cerita masalahku, nanti dikira gila. Gimana dong?;Aku ngerti banget ketakutan itu. Tapi, sekarang stigma soal kesehatan mental udah jauh berkurang, lho. Dokter atau terapis justru dilatih untuk dengerin tanpa judgement. Kalau kamu masih ragu, coba mulai dari ngobrol sama aku atau temen dekat dulu, biar kamu lebih nyaman sebelum ketemu profesional.;GROK;D11_GROK_AHandbookfortheSMH39-49_20.json;takut dokter gila takut stigma sehat mental udah jauh kurang dokter terap justru dengerin judgement ragu temen dekat nyaman profesional;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;takut dokter gila takut stigma sehat mental udah jauh kurang dokter terap justru dengerin judgement ragu temen dekat nyaman profesional
Aku nggak mau ke dokter mata karena takut ada bom di rumah sakit. Apa aku lebay?;Ketakutanmu nyata buat kamu, jadi nggak ada yang namanya ‘lebay’. Tapi, kalau ini bikin kamu nggak bisa periksa mata, mungkin kita bisa cari cara buat ngatasin ketakutan itu. Misalnya, cari rumah sakit yang bikin kamu merasa aman atau minta temen nemenin. Kesehatan matamu penting, lho. Mau aku bantu cari solusi?;GROK;D11_GROK_AHandbookfortheSMH413-423_20.json;dokter mata takut sakit lebay takut nyata nama lebay periksa mata ngatasin takut sakit minta temen nemenin sehat mata penting solusi;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;dokter mata takut sakit lebay takut nyata nama lebay periksa mata ngatasin takut sakit minta temen nemenin sehat mata penting solusi
Kenapa sih aku nggak bisa langsung cerita ke dokter tentang masalahku? Malu banget rasanya.;Aku paham banget rasa malu itu, beneran. Banyak orang juga merasa gitu, kok, karena bicara soal masalah pribadi itu nggak gampang. Tapi dokter atau terapis biasanya terlatih untuk dengerin tanpa judging. Mungkin coba mulai dari hal kecil yang nggak terlalu berat buat diceritain. Aku di sini kalau kamu mau latihan cerita dulu, lho.;GROK;D11_GROK_AHandbookfortheSMH457-467_20.json;langsung dokter malu paham malu beneran bicara pribadi gampang dokter terap dengerin judging kecil terlalu berat diceritain;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;langsung dokter malu paham malu beneran bicara pribadi gampang dokter terap dengerin judging kecil terlalu berat diceritain
Aku merasa nggak cocok sama budaya dokter di sini. Apa yang harus aku lakuin?;Pasti nggak nyaman kalau merasa nggak nyambung sama dokter. Mungkin kamu bisa cari dokter atau konselor yang lebih paham budayamu, atau yang bisa bahasa yang sama. Kalau susah, coba ceritain ke dokter apa yang bikin kamu nggak cocok, siapa tahu mereka bisa sesuain pendekatannya. Apa yang bikin kamu ngerasa nggak cocok? Cerita ke aku, yuk.;GROK;D11_GROK_AHandbookfortheSMH457-467_20.json;cocok dokter lakuin nyaman nyambung dokter dokter konselor paham bahasa susah dokter cocok siapa tahu sesuain dekat ngerasa cocok;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;cocok dokter lakuin nyaman nyambung dokter dokter konselor paham bahasa susah dokter cocok siapa tahu sesuain dekat ngerasa cocok
Aku takut kalau aku ceritain ke dokter aku ngerasa pengen nyakitin diri sendiri, nanti malah dikurung. Apa aku harus bohong?;Aku ngerti ketakutanmu, tapi bohong soal perasaanmu bisa bikin kamu nggak dapat bantuan yang kamu butuhin. Ceritain ke dokter itu berisiko, tapi kalau kamu pilih dokter atau terapis yang punya pendekatan berbasis pemulihan, mereka seharusnya bantu tanpa langsung ngambil langkah ekstrem. Coba tanya dulu apa yang bakal mereka lakukan kalau kamu ceritain perasaan itu. Kalau kamu nggak yakin, cari konselor atau hotline yang bisa jaga kerahasiaan. Mau ceritain ke aku apa yang bikin kamu ngerasa gitu?;GROK;D11_GROK_AHandbookfortheSMH490-500_20.json;takut dokter ngerasa nyakitin diri sendiri malah kurung bohong takut bohong butuhin dokter risiko pilih dokter terap dekat pulih langsung ngambil ekstrem laku yakin konselor hotline jaga rahasia ngerasa;7;1.0;takut - dokter - mental - gila - obat - sehat - khawatir - jiwa - tahu - nyaman;7_dokter_takut dokter_gila_takut;takut dokter ngerasa nyakitin diri sendiri malah kurung bohong takut bohong butuhin dokter risiko pilih dokter terap dekat pulih langsung ngambil ekstrem laku yakin konselor hotline jaga rahasia ngerasa
